flow_run_id,rtl_name,arch_params,node,corner,vdd_V,temperature_C,clock_period_ns,clock_freq_mhz,exp_bits,mantissa_bits,pipeline_stages,dc_version,syn_total_cells,syn_comb_cells,syn_seq_cells,syn_total_area_um2,syn_comb_area_um2,syn_seq_area_um2,syn_scr,syn_sar,syn_crit_path_ns,syn_wns_ns,syn_tns_ns,syn_violating_paths,icc2_version,pnr_total_cells,pnr_comb_cells,pnr_seq_cells,pnr_total_area_um2,pnr_comb_area_um2,pnr_seq_area_um2,pnr_core_area_um2,pnr_utilization,pnr_scr,pnr_sar,pnr_crit_path_ns,pnr_wns_ns,pnr_tns_ns,pnr_violating_paths,starrc_version,pt_version,internal_power_mW,switching_power_mW,leak_power_mW,total_power_mW,dyn_power_mW,dyn_energy_pJ,clock_network_internal_power_mW,clock_network_switching_power_mW,clock_network_leak_power_mW,clock_network_total_power_mW,register_internal_power_mW,register_switching_power_mW,register_leak_power_mW,register_total_power_mW,combinational_internal_power_mW,combinational_switching_power_mW,combinational_leak_power_mW,combinational_total_power_mW,sequential_internal_power_mW,sequential_switching_power_mW,sequential_leak_power_mW,sequential_total_power_mW,memory_internal_power_mW,memory_switching_power_mW,memory_leak_power_mW,memory_total_power_mW,io_pad_internal_power_mW,io_pad_switching_power_mW,io_pad_leak_power_mW,io_pad_total_power_mW,black_box_internal_power_mW,black_box_switching_power_mW,black_box_leak_power_mW,black_box_total_power_mW,power_activity_mode,stim_mode,collector_schema,collected_at
fpadd_5_2_2_10nm_TT_0V8_25C_800MHz,fpadd,exp_bits=5;mantissa_bits=2;pipeline_stages=2,10nm,TT,0.8,25.0,1.25,800.0,5,2,2,V-2023.12-SP4,425,399,26,64.78848,48.50688,16.281601,0.0611764705882353,0.2513039509493045,1.03,0.0,0.0,0,V-2023.12-SP4,394,368,26,61.41,45.19,16.22,92.16,0.6663,0.06598984771573604,0.2641263637843999,0.45,0.58,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.1292,0.06343,0.0001725,0.1928,0.19263000000000002,0.24078750000000004,0.07446,0.005965,3.635e-06,0.08043,0.01413,0.005071,3.783e-05,0.01924,0.04061,0.0524,0.00013099999999999999,0.09314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T07:12:42+00:00
fpadd_5_2_2_10nm_TT_0V8_25C_500MHz,fpadd,exp_bits=5;mantissa_bits=2;pipeline_stages=2,10nm,TT,0.8,25.0,2.0,500.0,5,2,2,V-2023.12-SP4,333,307,26,57.323521,41.34912,15.974401,0.07807807807807808,0.27867096649558565,1.7,0.08,0.0,0,V-2023.12-SP4,309,283,26,55.27,39.29,15.97,79.8413,0.6922,0.08414239482200647,0.2889451782160304,0.82,0.96,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.07624,0.03047,0.0001453,0.1069,0.10671,0.21342,0.045630000000000004,0.0,0.0,0.045630000000000004,0.008596999999999999,0.003245,3.795e-05,0.01188,0.022010000000000002,0.027229999999999997,0.0001074,0.04935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T07:12:44+00:00
fpadd_5_2_2_10nm_TT_0V8_25C_800MHz,fpadd,exp_bits=5;mantissa_bits=2;pipeline_stages=2,10nm,TT,0.8,25.0,1.25,800.0,5,2,2,V-2023.12-SP4,425,399,26,64.78848,48.50688,16.281601,0.0611764705882353,0.2513039509493045,1.03,0.0,0.0,0,V-2023.12-SP4,394,368,26,61.41,45.19,16.22,92.16,0.6663,0.06598984771573604,0.2641263637843999,0.45,0.58,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.20829999999999999,0.1474,0.00017739999999999998,0.3559,0.3557,0.44462500000000005,0.07605,0.005965,3.635e-06,0.08202000000000001,0.03261,0.01258,4.0889999999999996e-05,0.04523,0.09963000000000001,0.1289,0.0001329,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T07:12:49+00:00
fpadd_5_2_2_10nm_TT_0V8_25C_500MHz,fpadd,exp_bits=5;mantissa_bits=2;pipeline_stages=2,10nm,TT,0.8,25.0,2.0,500.0,5,2,2,V-2023.12-SP4,333,307,26,57.323521,41.34912,15.974401,0.07807807807807808,0.27867096649558565,1.7,0.08,0.0,0,V-2023.12-SP4,309,283,26,55.27,39.29,15.97,79.8413,0.6922,0.08414239482200647,0.2889451782160304,0.82,0.96,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.1186,0.07391,0.0001504,0.19269999999999998,0.19251000000000001,0.38502000000000003,0.045599999999999995,0.0,0.0,0.045599999999999995,0.02014,0.00808,4.08e-05,0.02826,0.05287,0.06583,0.00010960000000000001,0.1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T07:12:50+00:00
fpadd_5_2_3_10nm_TT_0V8_25C_800MHz,fpadd,exp_bits=5;mantissa_bits=2;pipeline_stages=3,10nm,TT,0.8,25.0,1.25,800.0,5,2,3,V-2023.12-SP4,447,411,36,72.284161,49.858559,22.425601,0.08053691275167785,0.3102422534862098,1.03,0.0,0.0,0,V-2023.12-SP4,405,369,36,67.37,44.94,22.43,101.4374,0.6641,0.08888888888888889,0.3329375092771263,0.45,0.59,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.15919999999999998,0.066,0.000188,0.22540000000000002,0.22519999999999998,0.2815,0.09884,0.009942000000000001,7.27e-07,0.10880000000000001,0.01926,0.005659,5.614e-05,0.02497,0.04113,0.0504,0.00013120000000000002,0.09166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T07:15:12+00:00
fpadd_5_2_3_10nm_TT_0V8_25C_500MHz,fpadd,exp_bits=5;mantissa_bits=2;pipeline_stages=3,10nm,TT,0.8,25.0,2.0,500.0,5,2,3,V-2023.12-SP4,353,317,36,64.696321,42.57792,22.118401,0.10198300283286119,0.34188035205278516,1.71,0.07,0.0,0,V-2023.12-SP4,331,295,36,62.58,40.46,22.12,92.16,0.679,0.10876132930513595,0.3534675615212528,0.82,0.96,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.09776,0.03103,0.0001643,0.129,0.12879,0.25758,0.06323999999999999,0.0,0.0,0.06323999999999999,0.01168,0.00346,5.257e-05,0.0152,0.02283,0.027569999999999997,0.0001118,0.05051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T07:15:15+00:00
fpadd_5_2_3_10nm_TT_0V8_25C_800MHz,fpadd,exp_bits=5;mantissa_bits=2;pipeline_stages=3,10nm,TT,0.8,25.0,1.25,800.0,5,2,3,V-2023.12-SP4,447,411,36,72.284161,49.858559,22.425601,0.08053691275167785,0.3102422534862098,1.03,0.0,0.0,0,V-2023.12-SP4,405,369,36,67.37,44.94,22.43,101.4374,0.6641,0.08888888888888889,0.3329375092771263,0.45,0.59,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.2377,0.1406,0.0001947,0.3785,0.37829999999999997,0.47287499999999993,0.1007,0.009942000000000001,7.27e-07,0.1106,0.041550000000000004,0.0138,6.0710000000000007e-05,0.05541,0.09548999999999999,0.1168,0.0001332,0.2124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T07:15:19+00:00
fpadd_5_2_3_10nm_TT_0V8_25C_500MHz,fpadd,exp_bits=5;mantissa_bits=2;pipeline_stages=3,10nm,TT,0.8,25.0,2.0,500.0,5,2,3,V-2023.12-SP4,353,317,36,64.696321,42.57792,22.118401,0.10198300283286119,0.34188035205278516,1.71,0.07,0.0,0,V-2023.12-SP4,331,295,36,62.58,40.46,22.12,92.16,0.679,0.10876132930513595,0.3534675615212528,0.82,0.96,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.1426,0.07469,0.0001708,0.2174,0.21729,0.43458,0.06319,0.0,0.0,0.06319,0.02565,0.008471000000000001,5.638e-05,0.03418,0.05371,0.06622,0.0001144,0.12000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T07:15:22+00:00
fpadd_5_2_5_10nm_TT_0V8_25C_800MHz,fpadd,exp_bits=5;mantissa_bits=2;pipeline_stages=5,10nm,TT,0.8,25.0,1.25,800.0,5,2,5,V-2023.12-SP4,487,431,56,87.029761,52.316159,34.713602,0.11498973305954825,0.3988704737451825,1.03,0.0,0.0,0,V-2023.12-SP4,448,392,56,82.39,47.68,34.71,123.8323,0.6653,0.125,0.42128899138244935,0.44,0.59,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.2301,0.07365000000000001,0.00023,0.304,0.30375,0.3796875,0.1553,0.01199,1.454e-06,0.1673,0.02913,0.006664,8.544000000000001e-05,0.03588,0.045689999999999995,0.05499,0.0001431,0.1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T07:15:22+00:00
fpadd_5_2_5_10nm_TT_0V8_25C_800MHz,fpadd,exp_bits=5;mantissa_bits=2;pipeline_stages=5,10nm,TT,0.8,25.0,1.25,800.0,5,2,5,V-2023.12-SP4,487,431,56,87.029761,52.316159,34.713602,0.11498973305954825,0.3988704737451825,1.03,0.0,0.0,0,V-2023.12-SP4,448,392,56,82.39,47.68,34.71,123.8323,0.6653,0.125,0.42128899138244935,0.44,0.59,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.31930000000000003,0.15009999999999998,0.0002391,0.46959999999999996,0.46940000000000004,0.5867500000000001,0.157,0.01199,1.454e-06,0.16899999999999998,0.059419999999999994,0.015809999999999998,9.173e-05,0.07532,0.10289999999999999,0.12229999999999999,0.0001459,0.22540000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T07:15:30+00:00
fpadd_5_2_5_10nm_TT_0V8_25C_500MHz,fpadd,exp_bits=5;mantissa_bits=2;pipeline_stages=5,10nm,TT,0.8,25.0,2.0,500.0,5,2,5,V-2023.12-SP4,393,337,56,79.441921,45.03552,34.406402,0.14249363867684478,0.43310133449567517,1.71,0.07,0.0,0,V-2023.12-SP4,374,318,56,77.57,43.16,34.41,110.3155,0.7031,0.1497326203208556,0.44359932963774656,0.82,0.96,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.1422,0.03467,0.00020459999999999999,0.1771,0.17687,0.35374,0.09856000000000001,0.0,0.0,0.09856000000000001,0.01791,0.004156,8.19e-05,0.02215,0.025769999999999998,0.030510000000000002,0.0001227,0.0564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T07:17:43+00:00
fpadd_5_2_5_10nm_TT_0V8_25C_500MHz,fpadd,exp_bits=5;mantissa_bits=2;pipeline_stages=5,10nm,TT,0.8,25.0,2.0,500.0,5,2,5,V-2023.12-SP4,393,337,56,79.441921,45.03552,34.406402,0.14249363867684478,0.43310133449567517,1.71,0.07,0.0,0,V-2023.12-SP4,374,318,56,77.57,43.16,34.41,110.3155,0.7031,0.1497326203208556,0.44359932963774656,0.82,0.96,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.19190000000000002,0.07699,0.0002138,0.2691,0.26889,0.53778,0.09848000000000001,0.0,0.0,0.09848000000000001,0.03684,0.009885,8.754e-05,0.04682,0.0566,0.06711,0.0001263,0.12380000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T07:17:50+00:00
fpadd_5_10_2_10nm_TT_0V8_25C_363p636MHz,fpadd,exp_bits=5;mantissa_bits=10;pipeline_stages=2,10nm,TT,0.8,25.0,2.75,363.6363636363636,5,10,2,V-2023.12-SP4,732,682,50,117.411841,86.69184,30.720001,0.06830601092896176,0.26164312507458254,2.46,0.07,0.0,0,V-2023.12-SP4,677,627,50,113.91,83.19,30.72,163.2154,0.6979,0.07385524372230429,0.26968659468001055,1.2,1.42,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.1339,0.06715,0.0003123,0.20129999999999998,0.20105,0.5528875,0.08482,0.01296,1.355e-05,0.09780000000000001,0.01237,0.004664,7.324e-05,0.01711,0.03667,0.04952,0.0002255,0.08641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T07:18:06+00:00
fpadd_5_10_2_10nm_TT_0V8_25C_363p636MHz,fpadd,exp_bits=5;mantissa_bits=10;pipeline_stages=2,10nm,TT,0.8,25.0,2.75,363.6363636363636,5,10,2,V-2023.12-SP4,732,682,50,117.411841,86.69184,30.720001,0.06830601092896176,0.26164312507458254,2.46,0.07,0.0,0,V-2023.12-SP4,677,627,50,113.91,83.19,30.72,163.2154,0.6979,0.07385524372230429,0.26968659468001055,1.2,1.42,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.20900000000000002,0.1521,0.0003212,0.3615,0.36110000000000003,0.993025,0.08477,0.01296,1.355e-05,0.09775,0.03091,0.01166,7.875e-05,0.04265,0.09333,0.1275,0.00022889999999999998,0.22110000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T07:18:12+00:00
fpadd_5_10_3_10nm_TT_0V8_25C_363p636MHz,fpadd,exp_bits=5;mantissa_bits=10;pipeline_stages=3,10nm,TT,0.8,25.0,2.75,363.6363636363636,5,10,3,V-2023.12-SP4,768,700,68,130.682882,88.90368,41.779202,0.08854166666666667,0.31969911713456084,2.46,0.07,0.0,0,V-2023.12-SP4,715,647,68,125.74,83.96,41.78,182.784,0.6879,0.0951048951048951,0.3322729441705106,1.2,1.42,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.1521,0.07356,0.0003362,0.2259,0.22566000000000003,0.620565,0.09767,0.01747,2.6449999999999997e-06,0.11510000000000001,0.01641,0.005063,9.954e-05,0.02157,0.03798,0.05102,0.0002341,0.08923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T07:20:30+00:00
fpadd_5_10_3_10nm_TT_0V8_25C_363p636MHz,fpadd,exp_bits=5;mantissa_bits=10;pipeline_stages=3,10nm,TT,0.8,25.0,2.75,363.6363636363636,5,10,3,V-2023.12-SP4,768,700,68,130.682882,88.90368,41.779202,0.08854166666666667,0.31969911713456084,2.46,0.07,0.0,0,V-2023.12-SP4,715,647,68,125.74,83.96,41.78,182.784,0.6879,0.0951048951048951,0.3322729441705106,1.2,1.42,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.2328,0.15919999999999998,0.00034849999999999996,0.3923,0.392,1.078,0.0976,0.01747,2.6470000000000002e-06,0.11510000000000001,0.039409999999999994,0.01254,0.0001076,0.05206,0.0958,0.1292,0.00023830000000000002,0.2252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T07:20:37+00:00
fpadd_5_10_5_10nm_TT_0V8_25C_363p636MHz,fpadd,exp_bits=5;mantissa_bits=10;pipeline_stages=5,10nm,TT,0.8,25.0,2.75,363.6363636363636,5,10,5,V-2023.12-SP4,840,736,104,157.224962,93.327359,63.897603,0.12380952380952381,0.40640876733047004,2.46,0.07,0.0,0,V-2023.12-SP4,789,685,104,152.86,88.97,63.9,224.041,0.6823,0.13181242078580482,0.4180295695407562,1.2,1.4,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.2158,0.08588,0.0004105,0.30210000000000004,0.30168,0.82962,0.15009999999999998,0.0266,4.826e-06,0.17670000000000002,0.02457,0.005791999999999999,0.00015230000000000002,0.03052,0.04108,0.053489999999999996,0.00025330000000000003,0.09482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T07:22:03+00:00
